"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","group","date","rt","stimulus","response","task_part","task","face_id","condition","age_rating"
"","","","","","html-keyboard-response","541","2180579","0.0-4.0-1.79","2","B","21/02/2026","null","<img src=""img/face_153_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","153","rg_minus",""
"","","","","","survey-text","542","2182890","0.0-4.0-2.79","2","B","21/02/2026","2308","","{""age"":""45""}","","exp2","153","rg_minus","45"
"","","","","","html-keyboard-response","543","2183402","0.0-4.0-0.80","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","544","2185417","0.0-4.0-1.80","2","B","21/02/2026","null","<img src=""img/face_121_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","121","rg_minus",""
"","","","","","survey-text","545","2188039","0.0-4.0-2.80","2","B","21/02/2026","2619","","{""age"":""59""}","","exp2","121","rg_minus","59"
"","","","","","html-keyboard-response","546","2188545","0.0-4.0-0.81","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","547","2190562","0.0-4.0-1.81","2","B","21/02/2026","null","<img src=""img/face_147_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","147","rg_minus",""
"","","","","","survey-text","548","2194143","0.0-4.0-2.81","2","B","21/02/2026","3579","","{""age"":""48""}","","exp2","147","rg_minus","48"
"","","","","","html-keyboard-response","549","2194652","0.0-4.0-0.82","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","550","2196667","0.0-4.0-1.82","2","B","21/02/2026","null","<img src=""img/face_176_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","176","rg_plus",""
"","","","","","survey-text","551","2199261","0.0-4.0-2.82","2","B","21/02/2026","2591","","{""age"":""33""}","","exp2","176","rg_plus","33"
"","","","","","html-keyboard-response","552","2199765","0.0-4.0-0.83","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","553","2201773","0.0-4.0-1.83","2","B","21/02/2026","null","<img src=""img/face_195_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","195","rg_minus",""
"","","","","","survey-text","554","2204119","0.0-4.0-2.83","2","B","21/02/2026","2343","","{""age"":""36""}","","exp2","195","rg_minus","36"
"","","","","","html-keyboard-response","555","2204633","0.0-4.0-0.84","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","556","2206648","0.0-4.0-1.84","2","B","21/02/2026","null","<img src=""img/face_152_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","152","rg_plus",""
"","","","","","survey-text","557","2210285","0.0-4.0-2.84","2","B","21/02/2026","3634","","{""age"":""39""}","","exp2","152","rg_plus","39"
"","","","","","html-keyboard-response","558","2210793","0.0-4.0-0.85","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","559","2212796","0.0-4.0-1.85","2","B","21/02/2026","null","<img src=""img/face_170_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","170","rg_plus",""
"","","","","","survey-text","560","2215373","0.0-4.0-2.85","2","B","21/02/2026","2574","","{""age"":""48""}","","exp2","170","rg_plus","48"
"","","","","","html-keyboard-response","561","2215874","0.0-4.0-0.86","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","562","2217882","0.0-4.0-1.86","2","B","21/02/2026","null","<img src=""img/face_155_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","155","rg_minus",""
"","","","","","survey-text","563","2220768","0.0-4.0-2.86","2","B","21/02/2026","2884","","{""age"":""37""}","","exp2","155","rg_minus","37"
"","","","","","html-keyboard-response","564","2221276","0.0-4.0-0.87","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","565","2223280","0.0-4.0-1.87","2","B","21/02/2026","null","<img src=""img/face_116_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","116","rg_plus",""
"","","","","","survey-text","566","2226028","0.0-4.0-2.87","2","B","21/02/2026","2743","","{""age"":""36""}","","exp2","116","rg_plus","36"
"","","","","","html-keyboard-response","567","2226531","0.0-4.0-0.88","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","568","2228543","0.0-4.0-1.88","2","B","21/02/2026","null","<img src=""img/face_187_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","187","rg_minus",""
"","","","","","survey-text","569","2231588","0.0-4.0-2.88","2","B","21/02/2026","3042","","{""age"":""55""}","","exp2","187","rg_minus","55"
"","","","","","html-keyboard-response","570","2232104","0.0-4.0-0.89","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","571","2234108","0.0-4.0-1.89","2","B","21/02/2026","null","<img src=""img/face_162_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","162","rg_plus",""
"","","","","","survey-text","572","2237659","0.0-4.0-2.89","2","B","21/02/2026","3546","","{""age"":""48""}","","exp2","162","rg_plus","48"
"","","","","","html-keyboard-response","573","2238167","0.0-4.0-0.90","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","574","2240183","0.0-4.0-1.90","2","B","21/02/2026","null","<img src=""img/face_109_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","109","rg_minus",""
"","","","","","survey-text","575","2324139","0.0-4.0-2.90","2","B","21/02/2026","83952","","{""age"":""44""}","","exp2","109","rg_minus","44"
"","","","","","html-keyboard-response","576","2324653","0.0-4.0-0.91","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","577","2326666","0.0-4.0-1.91","2","B","21/02/2026","null","<img src=""img/face_185_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","185","rg_minus",""
"","","","","","survey-text","578","2329102","0.0-4.0-2.91","2","B","21/02/2026","2433","","{""age"":""30""}","","exp2","185","rg_minus","30"
"","","","","","html-keyboard-response","579","2329608","0.0-4.0-0.92","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","580","2331623","0.0-4.0-1.92","2","B","21/02/2026","null","<img src=""img/face_142_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","142","rg_plus",""
"","","","","","survey-text","581","2334494","0.0-4.0-2.92","2","B","21/02/2026","2867","","{""age"":""48""}","","exp2","142","rg_plus","48"
"","","","","","html-keyboard-response","582","2335008","0.0-4.0-0.93","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","583","2337023","0.0-4.0-1.93","2","B","21/02/2026","null","<img src=""img/face_126_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","126","rg_plus",""
"","","","","","survey-text","584","2339199","0.0-4.0-2.93","2","B","21/02/2026","2173","","{""age"":""40""}","","exp2","126","rg_plus","40"
"","","","","","html-keyboard-response","585","2339700","0.0-4.0-0.94","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","586","2341702","0.0-4.0-1.94","2","B","21/02/2026","null","<img src=""img/face_160_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","160","rg_plus",""
"","","","","","survey-text","587","2343569","0.0-4.0-2.94","2","B","21/02/2026","1863","","{""age"":""44""}","","exp2","160","rg_plus","44"
"","","","","","html-keyboard-response","588","2344083","0.0-4.0-0.95","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","589","2346098","0.0-4.0-1.95","2","B","21/02/2026","null","<img src=""img/face_179_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","179","rg_minus",""
"","","","","","survey-text","590","2350155","0.0-4.0-2.95","2","B","21/02/2026","4053","","{""age"":""46""}","","exp2","179","rg_minus","46"
"","","","","","html-keyboard-response","591","2350655","0.0-4.0-0.96","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","592","2352670","0.0-4.0-1.96","2","B","21/02/2026","null","<img src=""img/face_161_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","161","rg_minus",""
"","","","","","survey-text","593","2354923","0.0-4.0-2.96","2","B","21/02/2026","2249","","{""age"":""44""}","","exp2","161","rg_minus","44"
"","","","","","html-keyboard-response","594","2355433","0.0-4.0-0.97","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","595","2357447","0.0-4.0-1.97","2","B","21/02/2026","null","<img src=""img/face_138_rg_plus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","138","rg_plus",""
"","","","","","survey-text","596","2359528","0.0-4.0-2.97","2","B","21/02/2026","2077","","{""age"":""28""}","","exp2","138","rg_plus","28"
"","","","","","html-keyboard-response","597","2360030","0.0-4.0-0.98","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","598","2362032","0.0-4.0-1.98","2","B","21/02/2026","null","<img src=""img/face_137_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","137","rg_minus",""
"","","","","","survey-text","599","2364034","0.0-4.0-2.98","2","B","21/02/2026","1998","","{""age"":""40""}","","exp2","137","rg_minus","40"
"","","","","","html-keyboard-response","600","2364543","0.0-4.0-0.99","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","601","2366548","0.0-4.0-1.99","2","B","21/02/2026","null","<img src=""img/face_163_rg_minus.jpg"" style=""height:400px; width:auto;"">","null","","exp2","163","rg_minus",""
"","","","","","survey-text","602","2368897","0.0-4.0-2.99","2","B","21/02/2026","2345","","{""age"":""38""}","","exp2","163","rg_minus","38"
"","","","","","html-keyboard-response","603","2940757","0.0-5.0","2","B","21/02/2026","571858","
            <h1>Experiment Complete</h1>
            <p>Thank you!</p>
            <p>Your data should download automatically.</p>
            <p>If not, <b>press SPACE</b> to download.</p>
            <div style=""font-size:12px; color:#ccc; margin-top:20px;"">ID: 2 (B)</div>
        "," ","","","","",""
