success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,date,rt,stimulus,response,task_part,task,face_id,condition,age_rating
,,,,,html-keyboard-response,129,243482,0.0-2.0-1.42,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_033_color.jpg"" alt=""Face""></div>",null,,exp1,33,color,
,,,,,survey-text,130,245516,0.0-2.0-2.42,11,A,2/25/2026,2033,,"{""age"":""25""}",,exp1,33,color,25
,,,,,html-keyboard-response,131,246017,0.0-2.0-0.43,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,132,248019,0.0-2.0-1.43,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_083_color.jpg"" alt=""Face""></div>",null,,exp1,83,color,
,,,,,survey-text,133,250108,0.0-2.0-2.43,11,A,2/25/2026,2087,,"{""age"":""18""}",,exp1,83,color,18
,,,,,html-keyboard-response,134,250609,0.0-2.0-0.44,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,135,252610,0.0-2.0-1.44,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_091_color.jpg"" alt=""Face""></div>",null,,exp1,91,color,
,,,,,survey-text,136,253771,0.0-2.0-2.44,11,A,2/25/2026,1160,,"{""age"":""40""}",,exp1,91,color,40
,,,,,html-keyboard-response,137,254273,0.0-2.0-0.45,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,138,256275,0.0-2.0-1.45,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_075_color.jpg"" alt=""Face""></div>",null,,exp1,75,color,
,,,,,survey-text,139,258667,0.0-2.0-2.45,11,A,2/25/2026,2390,,"{""age"":""30""}",,exp1,75,color,30
,,,,,html-keyboard-response,140,259169,0.0-2.0-0.46,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,141,261171,0.0-2.0-1.46,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_068_grey.jpg"" alt=""Face""></div>",null,,exp1,68,grey,
,,,,,survey-text,142,264684,0.0-2.0-2.46,11,A,2/25/2026,3511,,"{""age"":""25""}",,exp1,68,grey,25
,,,,,html-keyboard-response,143,265185,0.0-2.0-0.47,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,144,267186,0.0-2.0-1.47,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_092_grey.jpg"" alt=""Face""></div>",null,,exp1,92,grey,
,,,,,survey-text,145,270371,0.0-2.0-2.47,11,A,2/25/2026,3182,,"{""age"":""30""}",,exp1,92,grey,30
,,,,,html-keyboard-response,146,270873,0.0-2.0-0.48,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,147,272874,0.0-2.0-1.48,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_069_color.jpg"" alt=""Face""></div>",null,,exp1,69,color,
,,,,,survey-text,148,275620,0.0-2.0-2.48,11,A,2/25/2026,2743,,"{""age"":""27""}",,exp1,69,color,27
,,,,,html-keyboard-response,149,276122,0.0-2.0-0.49,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,150,278123,0.0-2.0-1.49,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_027_color.jpg"" alt=""Face""></div>",null,,exp1,27,color,
,,,,,survey-text,151,279356,0.0-2.0-2.49,11,A,2/25/2026,1231,,"{""age"":""25""}",,exp1,27,color,25
,,,,,html-keyboard-response,152,279857,0.0-2.0-0.50,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,153,281859,0.0-2.0-1.50,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_053_color.jpg"" alt=""Face""></div>",null,,exp1,53,color,
,,,,,survey-text,154,283140,0.0-2.0-2.50,11,A,2/25/2026,1278,,"{""age"":""30""}",,exp1,53,color,30
,,,,,html-keyboard-response,155,283641,0.0-2.0-0.51,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,156,285644,0.0-2.0-1.51,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_037_color.jpg"" alt=""Face""></div>",null,,exp1,37,color,
,,,,,survey-text,157,288660,0.0-2.0-2.51,11,A,2/25/2026,3013,,"{""age"":""24""}",,exp1,37,color,24
,,,,,html-keyboard-response,158,289161,0.0-2.0-0.52,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,159,291163,0.0-2.0-1.52,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_066_grey.jpg"" alt=""Face""></div>",null,,exp1,66,grey,
,,,,,survey-text,160,292108,0.0-2.0-2.52,11,A,2/25/2026,943,,"{""age"":""30""}",,exp1,66,grey,30
,,,,,html-keyboard-response,161,292610,0.0-2.0-0.53,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,162,294612,0.0-2.0-1.53,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_047_color.jpg"" alt=""Face""></div>",null,,exp1,47,color,
,,,,,survey-text,163,295684,0.0-2.0-2.53,11,A,2/25/2026,1070,,"{""age"":""21""}",,exp1,47,color,21
,,,,,html-keyboard-response,164,296185,0.0-2.0-0.54,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,165,298187,0.0-2.0-1.54,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_035_color.jpg"" alt=""Face""></div>",null,,exp1,35,color,
,,,,,survey-text,166,299043,0.0-2.0-2.54,11,A,2/25/2026,854,,"{""age"":""25""}",,exp1,35,color,25
,,,,,html-keyboard-response,167,299544,0.0-2.0-0.55,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,168,301545,0.0-2.0-1.55,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_039_color.jpg"" alt=""Face""></div>",null,,exp1,39,color,
,,,,,survey-text,169,303244,0.0-2.0-2.55,11,A,2/25/2026,1695,,"{""age"":""30""}",,exp1,39,color,30
,,,,,html-keyboard-response,170,303745,0.0-2.0-0.56,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,171,305746,0.0-2.0-1.56,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_028_grey.jpg"" alt=""Face""></div>",null,,exp1,28,grey,
,,,,,survey-text,172,308748,0.0-2.0-2.56,11,A,2/25/2026,2999,,"{""age"":""25""}",,exp1,28,grey,25
,,,,,html-keyboard-response,173,309250,0.0-2.0-0.57,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,174,311251,0.0-2.0-1.57,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_046_grey.jpg"" alt=""Face""></div>",null,,exp1,46,grey,
,,,,,survey-text,175,311948,0.0-2.0-2.57,11,A,2/25/2026,693,,"{""age"":""21""}",,exp1,46,grey,21
,,,,,html-keyboard-response,176,312449,0.0-2.0-0.58,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,177,314450,0.0-2.0-1.58,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_011_color.jpg"" alt=""Face""></div>",null,,exp1,11,color,
,,,,,survey-text,178,315164,0.0-2.0-2.58,11,A,2/25/2026,713,,"{""age"":""25""}",,exp1,11,color,25
,,,,,html-keyboard-response,179,315666,0.0-2.0-0.59,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,180,317667,0.0-2.0-1.59,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_012_grey.jpg"" alt=""Face""></div>",null,,exp1,12,grey,
,,,,,survey-text,181,318444,0.0-2.0-2.59,11,A,2/25/2026,773,,"{""age"":""25""}",,exp1,12,grey,25
,,,,,html-keyboard-response,182,318944,0.0-2.0-0.60,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,183,320945,0.0-2.0-1.60,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_029_color.jpg"" alt=""Face""></div>",null,,exp1,29,color,
,,,,,survey-text,184,321596,0.0-2.0-2.60,11,A,2/25/2026,648,,"{""age"":""30""}",,exp1,29,color,30
,,,,,html-keyboard-response,185,322097,0.0-2.0-0.61,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,186,324098,0.0-2.0-1.61,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_079_color.jpg"" alt=""Face""></div>",null,,exp1,79,color,
,,,,,survey-text,187,325476,0.0-2.0-2.61,11,A,2/25/2026,1375,,"{""age"":""21""}",,exp1,79,color,21
,,,,,html-keyboard-response,188,325978,0.0-2.0-0.62,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,189,327979,0.0-2.0-1.62,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_070_grey.jpg"" alt=""Face""></div>",null,,exp1,70,grey,
,,,,,survey-text,190,328756,0.0-2.0-2.62,11,A,2/25/2026,775,,"{""age"":""25""}",,exp1,70,grey,25
,,,,,html-keyboard-response,191,329256,0.0-2.0-0.63,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,192,331259,0.0-2.0-1.63,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_088_grey.jpg"" alt=""Face""></div>",null,,exp1,88,grey,
,,,,,survey-text,193,332572,0.0-2.0-2.63,11,A,2/25/2026,1310,,"{""age"":""23""}",,exp1,88,grey,23
,,,,,html-keyboard-response,194,333074,0.0-2.0-0.64,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,195,335075,0.0-2.0-1.64,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_057_color.jpg"" alt=""Face""></div>",null,,exp1,57,color,
,,,,,survey-text,196,337996,0.0-2.0-2.64,11,A,2/25/2026,2917,,"{""age"":""50""}",,exp1,57,color,50
,,,,,html-keyboard-response,197,338497,0.0-2.0-0.65,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,198,340498,0.0-2.0-1.65,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_076_grey.jpg"" alt=""Face""></div>",null,,exp1,76,grey,
,,,,,survey-text,199,342755,0.0-2.0-2.65,11,A,2/25/2026,2256,,"{""age"":""24""}",,exp1,76,grey,24
,,,,,html-keyboard-response,200,343256,0.0-2.0-0.66,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,201,345258,0.0-2.0-1.66,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_058_grey.jpg"" alt=""Face""></div>",null,,exp1,58,grey,
,,,,,survey-text,202,346428,0.0-2.0-2.66,11,A,2/25/2026,1168,,"{""age"":""21""}",,exp1,58,grey,21
,,,,,html-keyboard-response,203,346930,0.0-2.0-0.67,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,204,348932,0.0-2.0-1.67,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_072_grey.jpg"" alt=""Face""></div>",null,,exp1,72,grey,
,,,,,survey-text,205,349828,0.0-2.0-2.67,11,A,2/25/2026,893,,"{""age"":""23""}",,exp1,72,grey,23
,,,,,html-keyboard-response,206,350329,0.0-2.0-0.68,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,207,352330,0.0-2.0-1.68,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_081_color.jpg"" alt=""Face""></div>",null,,exp1,81,color,
,,,,,survey-text,208,354860,0.0-2.0-2.68,11,A,2/25/2026,2527,,"{""age"":""24""}",,exp1,81,color,24
,,,,,html-keyboard-response,209,355362,0.0-2.0-0.69,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,210,357362,0.0-2.0-1.69,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_074_grey.jpg"" alt=""Face""></div>",null,,exp1,74,grey,
,,,,,survey-text,211,359627,0.0-2.0-2.69,11,A,2/25/2026,2262,,"{""age"":""31""}",,exp1,74,grey,31
,,,,,html-keyboard-response,212,360129,0.0-2.0-0.70,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,213,362130,0.0-2.0-1.70,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_089_color.jpg"" alt=""Face""></div>",null,,exp1,89,color,
,,,,,survey-text,214,364643,0.0-2.0-2.70,11,A,2/25/2026,2512,,"{""age"":""24""}",,exp1,89,color,24
,,,,,html-keyboard-response,215,365144,0.0-2.0-0.71,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,216,367146,0.0-2.0-1.71,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_084_grey.jpg"" alt=""Face""></div>",null,,exp1,84,grey,
,,,,,survey-text,217,368956,0.0-2.0-2.71,11,A,2/25/2026,1807,,"{""age"":""26""}",,exp1,84,grey,26
,,,,,html-keyboard-response,218,369457,0.0-2.0-0.72,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,219,371458,0.0-2.0-1.72,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_018_grey.jpg"" alt=""Face""></div>",null,,exp1,18,grey,
,,,,,survey-text,220,373364,0.0-2.0-2.72,11,A,2/25/2026,1903,,"{""age"":""24""}",,exp1,18,grey,24
,,,,,html-keyboard-response,221,373865,0.0-2.0-0.73,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,222,375866,0.0-2.0-1.73,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_090_grey.jpg"" alt=""Face""></div>",null,,exp1,90,grey,
,,,,,survey-text,223,376988,0.0-2.0-2.73,11,A,2/25/2026,1119,,"{""age"":""21""}",,exp1,90,grey,21
,,,,,html-keyboard-response,224,377490,0.0-2.0-0.74,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,225,379492,0.0-2.0-1.74,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_080_grey.jpg"" alt=""Face""></div>",null,,exp1,80,grey,
,,,,,survey-text,226,381372,0.0-2.0-2.74,11,A,2/25/2026,1877,,"{""age"":""25""}",,exp1,80,grey,25
,,,,,html-keyboard-response,227,381873,0.0-2.0-0.75,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,228,383874,0.0-2.0-1.75,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_014_grey.jpg"" alt=""Face""></div>",null,,exp1,14,grey,
,,,,,survey-text,229,384820,0.0-2.0-2.75,11,A,2/25/2026,943,,"{""age"":""40""}",,exp1,14,grey,40
,,,,,html-keyboard-response,230,385320,0.0-2.0-0.76,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,231,387322,0.0-2.0-1.76,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_045_color.jpg"" alt=""Face""></div>",null,,exp1,45,color,
,,,,,survey-text,232,388691,0.0-2.0-2.76,11,A,2/25/2026,1367,,"{""age"":""30""}",,exp1,45,color,30
,,,,,html-keyboard-response,233,389193,0.0-2.0-0.77,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,234,391195,0.0-2.0-1.77,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_024_grey.jpg"" alt=""Face""></div>",null,,exp1,24,grey,
,,,,,survey-text,235,393076,0.0-2.0-2.77,11,A,2/25/2026,1878,,"{""age"":""23""}",,exp1,24,grey,23
,,,,,html-keyboard-response,236,393577,0.0-2.0-0.78,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,237,395579,0.0-2.0-1.78,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_030_grey.jpg"" alt=""Face""></div>",null,,exp1,30,grey,
,,,,,survey-text,238,397739,0.0-2.0-2.78,11,A,2/25/2026,2158,,"{""age"":""21""}",,exp1,30,grey,21
,,,,,html-keyboard-response,239,398241,0.0-2.0-0.79,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,240,400242,0.0-2.0-1.79,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_008_grey.jpg"" alt=""Face""></div>",null,,exp1,8,grey,
,,,,,survey-text,241,401596,0.0-2.0-2.79,11,A,2/25/2026,1352,,"{""age"":""33""}",,exp1,8,grey,33
,,,,,html-keyboard-response,242,402097,0.0-2.0-0.80,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,243,404098,0.0-2.0-1.80,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_009_color.jpg"" alt=""Face""></div>",null,,exp1,9,color,
,,,,,survey-text,244,405347,0.0-2.0-2.80,11,A,2/25/2026,1247,,"{""age"":""34""}",,exp1,9,color,34
,,,,,html-keyboard-response,245,405848,0.0-2.0-0.81,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,246,407849,0.0-2.0-1.81,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_077_color.jpg"" alt=""Face""></div>",null,,exp1,77,color,
,,,,,survey-text,247,409036,0.0-2.0-2.81,11,A,2/25/2026,1183,,"{""age"":""32""}",,exp1,77,color,32
,,,,,html-keyboard-response,248,409538,0.0-2.0-0.82,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,249,411539,0.0-2.0-1.82,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_095_color.jpg"" alt=""Face""></div>",null,,exp1,95,color,
,,,,,survey-text,250,413539,0.0-2.0-2.82,11,A,2/25/2026,1999,,"{""age"":""25""}",,exp1,95,color,25
,,,,,html-keyboard-response,251,414040,0.0-2.0-0.83,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,252,416042,0.0-2.0-1.83,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_060_grey.jpg"" alt=""Face""></div>",null,,exp1,60,grey,
,,,,,survey-text,253,416876,0.0-2.0-2.83,11,A,2/25/2026,831,,"{""age"":""21""}",,exp1,60,grey,21
,,,,,html-keyboard-response,254,417377,0.0-2.0-0.84,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,255,419380,0.0-2.0-1.84,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_099_color.jpg"" alt=""Face""></div>",null,,exp1,99,color,
,,,,,survey-text,256,421091,0.0-2.0-2.84,11,A,2/25/2026,1709,,"{""age"":""23""}",,exp1,99,color,23
,,,,,html-keyboard-response,257,421592,0.0-2.0-0.85,11,A,2/25/2026,null,"<div class=""loading-screen"" aria-label=""Loading""><div class=""loading-spinner""></div><div class=""loading-dots"" aria-hidden=""true""><span></span><span></span><span></span></div></div>",null,fixation,,,,
,,,,,html-keyboard-response,258,423594,0.0-2.0-1.85,11,A,2/25/2026,null,"<div class=""face-trial-wrap"" id=""face-trial-wrap""></div><div class=""face-container""><img src=""img/face_098_grey.jpg"" alt=""Face""></div>",null,,exp1,98,grey,
