success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,date,rt,stimulus,response,task_part,task,face_id,condition,age_rating
,,,,,html-keyboard-response,357,576347,0.0-4.0-0.18,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,358,578352,0.0-4.0-1.18,7,A,23/02/2026,null,"<img src=""img/face_191_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,191,rg_plus,
,,,,,survey-text,359,579572,0.0-4.0-2.18,7,A,23/02/2026,1218,,"{""age"":""32""}",,exp2,191,rg_plus,32
,,,,,html-keyboard-response,360,580088,0.0-4.0-0.19,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,361,582099,0.0-4.0-1.19,7,A,23/02/2026,null,"<img src=""img/face_183_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,183,rg_plus,
,,,,,survey-text,362,582681,0.0-4.0-2.19,7,A,23/02/2026,578,,"{""age"":""34""}",,exp2,183,rg_plus,34
,,,,,html-keyboard-response,363,583190,0.0-4.0-0.20,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,364,585198,0.0-4.0-1.20,7,A,23/02/2026,null,"<img src=""img/face_156_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,156,rg_minus,
,,,,,survey-text,365,586636,0.0-4.0-2.20,7,A,23/02/2026,1434,,"{""age"":""33""}",,exp2,156,rg_minus,33
,,,,,html-keyboard-response,366,587141,0.0-4.0-0.21,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,367,589157,0.0-4.0-1.21,7,A,23/02/2026,null,"<img src=""img/face_160_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,160,rg_minus,
,,,,,survey-text,368,589719,0.0-4.0-2.21,7,A,23/02/2026,557,,"{""age"":""33""}",,exp2,160,rg_minus,33
,,,,,html-keyboard-response,369,590232,0.0-4.0-0.22,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,370,592244,0.0-4.0-1.22,7,A,23/02/2026,null,"<img src=""img/face_153_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,153,rg_plus,
,,,,,survey-text,371,595670,0.0-4.0-2.22,7,A,23/02/2026,3422,,"{""age"":""36""}",,exp2,153,rg_plus,36
,,,,,html-keyboard-response,372,596182,0.0-4.0-0.23,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,373,598193,0.0-4.0-1.23,7,A,23/02/2026,null,"<img src=""img/face_175_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,175,rg_plus,
,,,,,survey-text,374,602501,0.0-4.0-2.23,7,A,23/02/2026,4303,,"{""age"":""21""}",,exp2,175,rg_plus,21
,,,,,html-keyboard-response,375,603011,0.0-4.0-0.24,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,376,605023,0.0-4.0-1.24,7,A,23/02/2026,null,"<img src=""img/face_103_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,103,rg_plus,
,,,,,survey-text,377,606464,0.0-4.0-2.24,7,A,23/02/2026,1435,,"{""age"":""27""}",,exp2,103,rg_plus,27
,,,,,html-keyboard-response,378,606970,0.0-4.0-0.25,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,379,608972,0.0-4.0-1.25,7,A,23/02/2026,null,"<img src=""img/face_133_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,133,rg_plus,
,,,,,survey-text,380,610990,0.0-4.0-2.25,7,A,23/02/2026,2013,,"{""age"":""26""}",,exp2,133,rg_plus,26
,,,,,html-keyboard-response,381,611498,0.0-4.0-0.26,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,382,613511,0.0-4.0-1.26,7,A,23/02/2026,null,"<img src=""img/face_127_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,127,rg_plus,
,,,,,survey-text,383,614061,0.0-4.0-2.26,7,A,23/02/2026,546,,"{""age"":""24""}",,exp2,127,rg_plus,24
,,,,,html-keyboard-response,384,614575,0.0-4.0-0.27,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,385,616584,0.0-4.0-1.27,7,A,23/02/2026,null,"<img src=""img/face_161_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,161,rg_plus,
,,,,,survey-text,386,618466,0.0-4.0-2.27,7,A,23/02/2026,1879,,"{""age"":""25""}",,exp2,161,rg_plus,25
,,,,,html-keyboard-response,387,618970,0.0-4.0-0.28,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,388,620974,0.0-4.0-1.28,7,A,23/02/2026,null,"<img src=""img/face_159_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,159,rg_plus,
,,,,,survey-text,389,622593,0.0-4.0-2.28,7,A,23/02/2026,1615,,"{""age"":""30""}",,exp2,159,rg_plus,30
,,,,,html-keyboard-response,390,623101,0.0-4.0-0.29,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,391,625106,0.0-4.0-1.29,7,A,23/02/2026,null,"<img src=""img/face_188_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,188,rg_minus,
,,,,,survey-text,392,626134,0.0-4.0-2.29,7,A,23/02/2026,1023,,"{""age"":""21""}",,exp2,188,rg_minus,21
,,,,,html-keyboard-response,393,626651,0.0-4.0-0.30,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,394,628664,0.0-4.0-1.30,7,A,23/02/2026,null,"<img src=""img/face_200_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,200,rg_minus,
,,,,,survey-text,395,630564,0.0-4.0-2.30,7,A,23/02/2026,1896,,"{""age"":""29""}",,exp2,200,rg_minus,29
,,,,,html-keyboard-response,396,631066,0.0-4.0-0.31,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,397,633083,0.0-4.0-1.31,7,A,23/02/2026,null,"<img src=""img/face_194_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,194,rg_minus,
,,,,,survey-text,398,636644,0.0-4.0-2.31,7,A,23/02/2026,3556,,"{""age"":""26""}",,exp2,194,rg_minus,26
,,,,,html-keyboard-response,399,637151,0.0-4.0-0.32,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,400,639160,0.0-4.0-1.32,7,A,23/02/2026,null,"<img src=""img/face_138_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,138,rg_minus,
,,,,,survey-text,401,641183,0.0-4.0-2.32,7,A,23/02/2026,2020,,"{""age"":""27""}",,exp2,138,rg_minus,27
,,,,,html-keyboard-response,402,641695,0.0-4.0-0.33,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,403,643708,0.0-4.0-1.33,7,A,23/02/2026,null,"<img src=""img/face_144_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,144,rg_minus,
,,,,,survey-text,404,646454,0.0-4.0-2.33,7,A,23/02/2026,2743,,"{""age"":""26""}",,exp2,144,rg_minus,26
,,,,,html-keyboard-response,405,646963,0.0-4.0-0.34,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,406,648974,0.0-4.0-1.34,7,A,23/02/2026,null,"<img src=""img/face_113_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,113,rg_plus,
,,,,,survey-text,407,649588,0.0-4.0-2.34,7,A,23/02/2026,604,,"{""age"":""24""}",,exp2,113,rg_plus,24
,,,,,html-keyboard-response,408,650101,0.0-4.0-0.35,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,409,652112,0.0-4.0-1.35,7,A,23/02/2026,null,"<img src=""img/face_184_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,184,rg_minus,
,,,,,survey-text,410,654219,0.0-4.0-2.35,7,A,23/02/2026,2102,,"{""age"":""34""}",,exp2,184,rg_minus,34
,,,,,html-keyboard-response,411,654726,0.0-4.0-0.36,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,412,656743,0.0-4.0-1.36,7,A,23/02/2026,null,"<img src=""img/face_177_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,177,rg_plus,
,,,,,survey-text,413,660735,0.0-4.0-2.36,7,A,23/02/2026,3984,,"{""age"":""24""}",,exp2,177,rg_plus,24
,,,,,html-keyboard-response,414,661250,0.0-4.0-0.37,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,415,663264,0.0-4.0-1.37,7,A,23/02/2026,null,"<img src=""img/face_102_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,102,rg_minus,
,,,,,survey-text,416,668018,0.0-4.0-2.37,7,A,23/02/2026,4749,,"{""age"":""28""}",,exp2,102,rg_minus,28
,,,,,html-keyboard-response,417,668519,0.0-4.0-0.38,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,418,670528,0.0-4.0-1.38,7,A,23/02/2026,null,"<img src=""img/face_168_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,168,rg_minus,
,,,,,survey-text,419,671690,0.0-4.0-2.38,7,A,23/02/2026,1159,,"{""age"":""46""}",,exp2,168,rg_minus,46
,,,,,html-keyboard-response,420,672205,0.0-4.0-0.39,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,421,674222,0.0-4.0-1.39,7,A,23/02/2026,null,"<img src=""img/face_140_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,140,rg_minus,
,,,,,survey-text,422,675467,0.0-4.0-2.39,7,A,23/02/2026,1241,,"{""age"":""45""}",,exp2,140,rg_minus,45
,,,,,html-keyboard-response,423,675982,0.0-4.0-0.40,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,424,677988,0.0-4.0-1.40,7,A,23/02/2026,null,"<img src=""img/face_107_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,107,rg_plus,
,,,,,survey-text,425,678992,0.0-4.0-2.40,7,A,23/02/2026,999,,"{""age"":""27""}",,exp2,107,rg_plus,27
,,,,,html-keyboard-response,426,679502,0.0-4.0-0.41,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,427,681506,0.0-4.0-1.41,7,A,23/02/2026,null,"<img src=""img/face_120_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,120,rg_minus,
,,,,,survey-text,428,685373,0.0-4.0-2.41,7,A,23/02/2026,3864,,"{""age"":""3""}",,exp2,120,rg_minus,32
,,,,,html-keyboard-response,429,685886,0.0-4.0-0.42,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,430,687895,0.0-4.0-1.42,7,A,23/02/2026,null,"<img src=""img/face_114_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,114,rg_minus,
,,,,,survey-text,431,691986,0.0-4.0-2.42,7,A,23/02/2026,4087,,"{""age"":""33""}",,exp2,114,rg_minus,33
,,,,,html-keyboard-response,432,692501,0.0-4.0-0.43,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,433,694518,0.0-4.0-1.43,7,A,23/02/2026,null,"<img src=""img/face_122_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,122,rg_minus,
,,,,,survey-text,434,695273,0.0-4.0-2.43,7,A,23/02/2026,750,,"{""age"":""35""}",,exp2,122,rg_minus,35
,,,,,html-keyboard-response,435,695780,0.0-4.0-0.44,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,436,697793,0.0-4.0-1.44,7,A,23/02/2026,null,"<img src=""img/face_152_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,152,rg_minus,
,,,,,survey-text,437,702390,0.0-4.0-2.44,7,A,23/02/2026,4593,,"{""age"":""27""}",,exp2,152,rg_minus,27
,,,,,html-keyboard-response,438,702902,0.0-4.0-0.45,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,439,704904,0.0-4.0-1.45,7,A,23/02/2026,null,"<img src=""img/face_198_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,198,rg_minus,
,,,,,survey-text,440,706576,0.0-4.0-2.45,7,A,23/02/2026,1662,,"{""age"":""63""}",,exp2,198,rg_minus,63
,,,,,html-keyboard-response,441,707085,0.0-4.0-0.46,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,442,709090,0.0-4.0-1.46,7,A,23/02/2026,null,"<img src=""img/face_131_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,131,rg_plus,
,,,,,survey-text,443,711725,0.0-4.0-2.46,7,A,23/02/2026,2632,,"{""age"":""23""}",,exp2,131,rg_plus,23
,,,,,html-keyboard-response,444,712235,0.0-4.0-0.47,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,445,714248,0.0-4.0-1.47,7,A,23/02/2026,null,"<img src=""img/face_179_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,179,rg_plus,
,,,,,survey-text,446,716299,0.0-4.0-2.47,7,A,23/02/2026,2046,,"{""age"":""23""}",,exp2,179,rg_plus,23
,,,,,html-keyboard-response,447,716806,0.0-4.0-0.48,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,448,718822,0.0-4.0-1.48,7,A,23/02/2026,null,"<img src=""img/face_165_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,165,rg_plus,
,,,,,survey-text,449,720878,0.0-4.0-2.48,7,A,23/02/2026,2049,,"{""age"":""24""}",,exp2,165,rg_plus,24
,,,,,html-keyboard-response,450,721386,0.0-4.0-0.49,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,451,723403,0.0-4.0-1.49,7,A,23/02/2026,null,"<img src=""img/face_115_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,115,rg_plus,
,,,,,survey-text,452,725026,0.0-4.0-2.49,7,A,23/02/2026,1618,,"{""age"":""23""}",,exp2,115,rg_plus,23
,,,,,html-keyboard-response,453,725531,0.0-4.0-0.50,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,454,727535,0.0-4.0-1.50,7,A,23/02/2026,null,"<img src=""img/face_119_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,119,rg_plus,
,,,,,survey-text,455,728318,0.0-4.0-2.50,7,A,23/02/2026,779,,"{""age"":""26""}",,exp2,119,rg_plus,26
,,,,,html-keyboard-response,456,728821,0.0-4.0-0.51,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,457,730824,0.0-4.0-1.51,7,A,23/02/2026,null,"<img src=""img/face_132_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,132,rg_minus,
,,,,,survey-text,458,732234,0.0-4.0-2.51,7,A,23/02/2026,1404,,"{""age"":""34""}",,exp2,132,rg_minus,34
,,,,,html-keyboard-response,459,732744,0.0-4.0-0.52,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,460,734757,0.0-4.0-1.52,7,A,23/02/2026,null,"<img src=""img/face_169_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,169,rg_plus,
,,,,,survey-text,461,736805,0.0-4.0-2.52,7,A,23/02/2026,2042,,"{""age"":""28""}",,exp2,169,rg_plus,28
,,,,,html-keyboard-response,462,737307,0.0-4.0-0.53,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,463,739323,0.0-4.0-1.53,7,A,23/02/2026,null,"<img src=""img/face_109_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,109,rg_plus,
,,,,,survey-text,464,740809,0.0-4.0-2.53,7,A,23/02/2026,1481,,"{""age"":""27""}",,exp2,109,rg_plus,27
,,,,,html-keyboard-response,465,741320,0.0-4.0-0.54,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,466,743335,0.0-4.0-1.54,7,A,23/02/2026,null,"<img src=""img/face_162_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,162,rg_minus,
,,,,,survey-text,467,744158,0.0-4.0-2.54,7,A,23/02/2026,819,,"{""age"":""36""}",,exp2,162,rg_minus,36
,,,,,html-keyboard-response,468,744661,0.0-4.0-0.55,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,469,746675,0.0-4.0-1.55,7,A,23/02/2026,null,"<img src=""img/face_163_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,163,rg_plus,
,,,,,survey-text,470,748091,0.0-4.0-2.55,7,A,23/02/2026,1410,,"{""age"":""27""}",,exp2,163,rg_plus,27
,,,,,html-keyboard-response,471,748601,0.0-4.0-0.56,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,472,750607,0.0-4.0-1.56,7,A,23/02/2026,null,"<img src=""img/face_155_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,155,rg_plus,
,,,,,survey-text,473,751326,0.0-4.0-2.56,7,A,23/02/2026,715,,"{""age"":""36""}",,exp2,155,rg_plus,36
,,,,,html-keyboard-response,474,751836,0.0-4.0-0.57,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,475,753838,0.0-4.0-1.57,7,A,23/02/2026,null,"<img src=""img/face_116_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,116,rg_minus,
,,,,,survey-text,476,754888,0.0-4.0-2.57,7,A,23/02/2026,1047,,"{""age"":""28""}",,exp2,116,rg_minus,28
,,,,,html-keyboard-response,477,755391,0.0-4.0-0.58,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,478,757401,0.0-4.0-1.58,7,A,23/02/2026,null,"<img src=""img/face_124_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,124,rg_minus,
,,,,,survey-text,479,758242,0.0-4.0-2.58,7,A,23/02/2026,836,,"{""age"":""27""}",,exp2,124,rg_minus,27
,,,,,html-keyboard-response,480,758753,0.0-4.0-0.59,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,481,760770,0.0-4.0-1.59,7,A,23/02/2026,null,"<img src=""img/face_187_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,187,rg_plus,
,,,,,survey-text,482,761398,0.0-4.0-2.59,7,A,23/02/2026,624,,"{""age"":""30""}",,exp2,187,rg_plus,30
,,,,,html-keyboard-response,483,761910,0.0-4.0-0.60,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,484,763912,0.0-4.0-1.60,7,A,23/02/2026,null,"<img src=""img/face_130_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,130,rg_minus,
,,,,,survey-text,485,766687,0.0-4.0-2.60,7,A,23/02/2026,2770,,"{""age"":""25""}",,exp2,130,rg_minus,25
,,,,,html-keyboard-response,486,767196,0.0-4.0-0.61,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,487,769202,0.0-4.0-1.61,7,A,23/02/2026,null,"<img src=""img/face_111_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,111,rg_plus,
,,,,,survey-text,488,770139,0.0-4.0-2.61,7,A,23/02/2026,931,,"{""age"":""29""}",,exp2,111,rg_plus,29
,,,,,html-keyboard-response,489,770640,0.0-4.0-0.62,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,490,772652,0.0-4.0-1.62,7,A,23/02/2026,null,"<img src=""img/face_121_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,121,rg_plus,
,,,,,survey-text,491,775265,0.0-4.0-2.62,7,A,23/02/2026,2609,,"{""age"":""26""}",,exp2,121,rg_plus,26
,,,,,html-keyboard-response,492,775769,0.0-4.0-0.63,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,493,777782,0.0-4.0-1.63,7,A,23/02/2026,null,"<img src=""img/face_173_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,173,rg_plus,
,,,,,survey-text,494,779471,0.0-4.0-2.63,7,A,23/02/2026,1685,,"{""age"":""24""}",,exp2,173,rg_plus,24
,,,,,html-keyboard-response,495,779977,0.0-4.0-0.64,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,496,781994,0.0-4.0-1.64,7,A,23/02/2026,null,"<img src=""img/face_105_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,105,rg_plus,
,,,,,survey-text,497,783634,0.0-4.0-2.64,7,A,23/02/2026,1636,,"{""age"":""26""}",,exp2,105,rg_plus,26
,,,,,html-keyboard-response,498,784137,0.0-4.0-0.65,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,499,786148,0.0-4.0-1.65,7,A,23/02/2026,null,"<img src=""img/face_172_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,172,rg_minus,
,,,,,survey-text,500,787707,0.0-4.0-2.65,7,A,23/02/2026,1555,,"{""age"":""24""}",,exp2,172,rg_minus,24
,,,,,html-keyboard-response,501,788209,0.0-4.0-0.66,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,502,790223,0.0-4.0-1.66,7,A,23/02/2026,null,"<img src=""img/face_123_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,123,rg_plus,
,,,,,survey-text,503,791989,0.0-4.0-2.66,7,A,23/02/2026,1761,,"{""age"":""32""}",,exp2,123,rg_plus,32
,,,,,html-keyboard-response,504,792502,0.0-4.0-0.67,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,505,794517,0.0-4.0-1.67,7,A,23/02/2026,null,"<img src=""img/face_126_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,126,rg_minus,
,,,,,survey-text,506,794916,0.0-4.0-2.67,7,A,23/02/2026,395,,"{""age"":""40""}",,exp2,126,rg_minus,40
,,,,,html-keyboard-response,507,795425,0.0-4.0-0.68,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,508,797442,0.0-4.0-1.68,7,A,23/02/2026,null,"<img src=""img/face_199_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,199,rg_plus,
,,,,,survey-text,509,802287,0.0-4.0-2.68,7,A,23/02/2026,4841,,"{""age"":""37""}",,exp2,199,rg_plus,37
,,,,,html-keyboard-response,510,802802,0.0-4.0-0.69,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,511,804818,0.0-4.0-1.69,7,A,23/02/2026,null,"<img src=""img/face_151_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,151,rg_plus,
,,,,,survey-text,512,805599,0.0-4.0-2.69,7,A,23/02/2026,776,,"{""age"":""27""}",,exp2,151,rg_plus,27
,,,,,html-keyboard-response,513,806115,0.0-4.0-0.70,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,514,808118,0.0-4.0-1.70,7,A,23/02/2026,null,"<img src=""img/face_147_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,147,rg_plus,
,,,,,survey-text,515,809437,0.0-4.0-2.70,7,A,23/02/2026,1315,,"{""age"":""28""}",,exp2,147,rg_plus,28
,,,,,html-keyboard-response,516,809945,0.0-4.0-0.71,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,517,811950,0.0-4.0-1.71,7,A,23/02/2026,null,"<img src=""img/face_154_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,154,rg_minus,
,,,,,survey-text,518,814518,0.0-4.0-2.71,7,A,23/02/2026,2563,,"{""age"":""27""}",,exp2,154,rg_minus,27
,,,,,html-keyboard-response,519,815021,0.0-4.0-0.72,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,520,817035,0.0-4.0-1.72,7,A,23/02/2026,null,"<img src=""img/face_108_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,108,rg_minus,
,,,,,survey-text,521,819037,0.0-4.0-2.72,7,A,23/02/2026,1998,,"{""age"":""24""}",,exp2,108,rg_minus,24
,,,,,html-keyboard-response,522,819549,0.0-4.0-0.73,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,523,821562,0.0-4.0-1.73,7,A,23/02/2026,null,"<img src=""img/face_167_rg_plus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,167,rg_plus,
,,,,,survey-text,524,824510,0.0-4.0-2.73,7,A,23/02/2026,2943,,"{""age"":""28""}",,exp2,167,rg_plus,28
,,,,,html-keyboard-response,525,825027,0.0-4.0-0.74,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,526,827032,0.0-4.0-1.74,7,A,23/02/2026,null,"<img src=""img/face_150_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,150,rg_minus,
,,,,,survey-text,527,828375,0.0-4.0-2.74,7,A,23/02/2026,1339,,"{""age"":""37'""}",,exp2,150,rg_minus,37'
,,,,,html-keyboard-response,528,828884,0.0-4.0-0.75,7,A,23/02/2026,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,,
,,,,,html-keyboard-response,529,830893,0.0-4.0-1.75,7,A,23/02/2026,null,"<img src=""img/face_158_rg_minus.jpg"" style=""height:400px; width:auto;"">",null,,exp2,158,rg_minus,
